Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Marker
KKIIADKH_03295_gene,253.4932318,-1.194016904,0.158630843,-7.527016063,5.19E-14,2.87E-13,0
KKIIADKH_03296_gene,791.0328747,0.640715535,0.139498632,4.592987942,4.37E-06,1.20E-05,0
KKIIADKH_03297_gene,247.2178039,0.582285255,0.147596525,3.945114926,7.98E-05,0.000188136,0
KKIIADKH_03298_gene,140.7048392,0.41364014,0.195343882,2.11749729,0.034217665,0.053454825,0
KKIIADKH_03299_gene,47.10631503,0.426485846,0.349013294,1.221975936,0.221716727,0.28273835,0
KKIIADKH_03300_gene,73.57344851,-0.562285275,0.237752103,-2.365006524,0.018029753,0.029991506,0
KKIIADKH_00328_gene,1841.965107,1.329392938,0.11354928,11.70762984,1.16E-31,1.78E-30,0
KKIIADKH_03301_gene,0.109830242,0.346525884,4.080472857,0.084922972,0.932322628,0.948801276,0
KKIIADKH_03302_gene,3.736322437,0.424721492,1.055903294,0.402235218,0.687510926,0.742857079,0
KKIIADKH_03303_gene,166.2309892,0.370132967,0.175415517,2.110035498,0.034855298,0.054378354,0
KKIIADKH_03304_gene,82.09255361,0.639816945,0.251569821,2.54329769,0.010981163,0.018933932,0
KKIIADKH_03305_gene,121.028307,0.238903521,0.192462074,1.24130181,0.214494276,0.27460523,0
KKIIADKH_03306_gene,48.37884515,-0.090361115,0.324054957,-0.278845032,0.780363754,0.825354905,0
KKIIADKH_03307_gene,2.599303418,0.506953864,1.254042858,0.404255613,0.686024762,0.741865189,0
KKIIADKH_03308_gene,123.8273308,-0.573959171,0.199396756,-2.878477977,0.003995992,0.007376828,0
KKIIADKH_03309_gene,55.50861044,0.407729412,0.283945947,1.435940243,0.151019346,0.201175783,0
KKIIADKH_03310_gene,69.25918147,0.339483289,0.244213299,1.390109754,0.164495552,0.21729751,0
KKIIADKH_00329_gene,1160.418816,0.963971021,0.116210646,8.295031936,1.09E-16,7.36E-16,0
KKIIADKH_03311_gene,58.31978232,0.405693638,0.260911401,1.554909585,0.119967604,0.163609979,0
KKIIADKH_03312_gene,61.59463377,0.793495218,0.271914761,2.918176331,0.003520852,0.006565974,0
KKIIADKH_03313_gene,17.19195525,1.527871911,0.509168734,3.000718247,0.002693437,0.005110892,0
KKIIADKH_03314_gene,50.11511625,0.485886319,0.30210015,1.608361727,0.107755979,0.149110425,0
KKIIADKH_03315_gene,8.664864548,-0.726880086,0.660807353,-1.09998789,0.271337398,0.338131698,0
KKIIADKH_03316_gene,30.75290496,-0.739316519,0.365101811,-2.024959878,0.042871484,0.065796991,0
KKIIADKH_03317_gene,105.8267004,-0.474016224,0.228645845,-2.073146018,0.038158692,0.059184911,0
KKIIADKH_03318_gene,24.09284005,-0.167961941,0.428374641,-0.392091231,0.694990806,0.749831526,0
KKIIADKH_03319_gene,17.01515702,0.383911006,0.500174349,0.767554368,0.442751982,0.515106281,0
KKIIADKH_03320_gene,61.73838872,-0.223020869,0.27363249,-0.81503797,0.415050576,0.487530303,0
KKIIADKH_00330_gene,3600.937273,0.141593634,0.08625669,1.641537995,0.100685787,0.140188728,0
KKIIADKH_03321_gene,43.96055559,0.977662964,0.323352631,3.023519436,0.00249853,0.004771996,0
KKIIADKH_03322_gene,140.087685,0.416455655,0.226325586,1.840073242,0.065757485,0.095987229,0
KKIIADKH_03323_gene,89.54339797,0.250546148,0.234433585,1.068729756,0.285191459,0.352916139,0
KKIIADKH_03324_gene,53.83723529,0.246791955,0.285640689,0.863994397,0.387590968,0.459146224,0
KKIIADKH_03325_gene,95.30075294,-0.084383243,0.234005656,-0.360603434,0.718395922,0.76983207,0
KKIIADKH_03326_gene,78.5396078,0.375522928,0.258854932,1.450708027,0.146861179,0.196252344,0
KKIIADKH_03327_gene,124.043693,0.634204196,0.21830243,2.905163242,0.003670616,0.006810541,0
KKIIADKH_03328_gene,133.7095865,1.587508924,0.196565,8.076254301,6.68E-16,4.31E-15,0
KKIIADKH_03329_gene,163.8281834,0.784811671,0.217644301,3.605937146,0.000311028,0.000680171,0
KKIIADKH_03330_gene,107.4832887,-0.295670458,0.206604238,-1.431095804,0.15240276,0.202833966,0
KKIIADKH_00331_gene,656.6559372,0.641624419,0.107181005,5.986363124,2.15E-09,8.21E-09,0
KKIIADKH_03331_gene,462.3709984,0.157477581,0.132411129,1.189307742,0.23431859,0.297060742,0
KKIIADKH_03332_gene,215.4464889,0.744294349,0.248984612,2.989318665,0.002796004,0.005290079,0
KKIIADKH_03333_gene,1734.811948,1.029897189,0.094411495,10.90859953,1.05E-27,1.34E-26,0
KKIIADKH_03334_gene,132.6010519,0.883030077,0.189356363,4.663324031,3.11E-06,8.65E-06,0
KKIIADKH_03335_gene,89.39301445,0.765172898,0.219093959,3.492441797,0.000478626,0.001017406,0
KKIIADKH_03336_gene,165.6589061,0.344242672,0.196096691,1.755474152,0.079178238,0.113178078,0
KKIIADKH_03337_gene,199.8080754,-0.960050319,0.164155496,-5.848420218,4.96E-09,1.83E-08,0
KKIIADKH_03338_gene,958.0083215,-0.417203641,0.104588121,-3.98901555,6.63E-05,0.000157897,0
KKIIADKH_03339_gene,3684.057825,1.22074231,0.092569796,13.18726372,1.04E-39,2.22E-38,0
KKIIADKH_03340_gene,1280.913013,0.34984864,0.093845661,3.727914913,0.000193071,0.00043691,0
KKIIADKH_00033_gene,241.5684952,-0.574516359,0.156802171,-3.663956671,0.000248349,0.00055197,0
KKIIADKH_00332_gene,2103.795614,1.088196921,0.090990433,11.9594652,5.79E-33,9.31E-32,0
KKIIADKH_03341_gene,384.8019254,-0.265729366,0.158357418,-1.678035481,0.093340173,0.131045129,0
KKIIADKH_03342_gene,304.3454604,-0.450264914,0.185955468,-2.421358823,0.015462606,0.026061973,0
KKIIADKH_03343_gene,38.30713702,-0.132345363,0.344930993,-0.383686494,0.701210824,0.754872286,0
KKIIADKH_03344_gene,36.4990744,0.762215979,0.347066668,2.196165891,0.028080072,0.04459283,0
KKIIADKH_03345_gene,94.77316136,0.464325175,0.231352956,2.006999102,0.044749759,0.068196768,0
KKIIADKH_03346_gene,189.9323818,0.663330482,0.19221565,3.450970209,0.000558575,0.001175398,0
KKIIADKH_03347_gene,204.8668333,1.03302884,0.229296551,4.505208804,6.63E-06,1.79E-05,0
KKIIADKH_03348_gene,159.5056664,0.056185064,0.198594226,0.282913883,0.777242852,0.822500031,0
KKIIADKH_03349_gene,16.71405647,0.808951733,0.488766734,1.655087543,0.097906741,0.136807605,0
KKIIADKH_03350_gene,151.1676097,0.578595453,0.180135972,3.211992851,0.001318177,0.002628269,0
KKIIADKH_00333_gene,3546.463514,0.699705368,0.080048587,8.741008312,2.31E-18,1.73E-17,0
KKIIADKH_03351_gene,410.1873383,0.705127385,0.144320262,4.88585161,1.03E-06,3.06E-06,0
KKIIADKH_03352_gene,267.9714626,-0.279521303,0.157172605,-1.778435267,0.075332395,0.108262567,0
KKIIADKH_03353_gene,754.0149555,-0.037101152,0.146227614,-0.253721927,0.799710393,0.840802231,0
KKIIADKH_03354_gene,816.7780807,0.546316069,0.113947057,4.79447285,1.63E-06,4.71E-06,0
KKIIADKH_03355_gene,1048.491785,0.874456112,0.09820428,8.90446026,5.36E-19,4.15E-18,0
KKIIADKH_03356_gene,4312.457945,1.400150745,0.082018869,17.07108093,2.44E-65,1.27E-63,0
KKIIADKH_03357_gene,7453.401377,1.303946595,0.082589614,15.78826353,3.75E-56,1.41E-54,0
KKIIADKH_03358_gene,1730.277349,-0.33099874,0.109166015,-3.032067621,0.002428848,0.004654099,0
KKIIADKH_03359_gene,415.8811381,-0.205818585,0.125643836,-1.638111278,0.101398483,0.1409463,0
KKIIADKH_03360_gene,48.51029512,-0.469468185,0.344978566,-1.360861894,0.173557338,0.228032676,0
KKIIADKH_00334_gene,1483.982511,0.4498397,0.159332018,2.823285032,0.004753429,0.008665753,0
KKIIADKH_03361_gene,12008.62161,0.42848167,0.08165641,5.247373341,1.54E-07,5.01E-07,0
KKIIADKH_03362_gene,327.5843783,-0.53472009,0.131184481,-4.076092579,4.58E-05,0.000110887,0
KKIIADKH_03363_gene,18.09079729,1.058213053,0.474657024,2.229426723,0.025785526,0.041239928,0
KKIIADKH_03364_gene,1162.283318,0.61734128,0.096967019,6.366507795,1.93E-10,8.04E-10,0
KKIIADKH_03365_gene,118.6309881,0.695203624,0.245826142,2.828029667,0.004683547,0.008546341,0
KKIIADKH_03366_gene,747.1156586,1.191571834,0.111405552,10.69580293,1.06E-26,1.31E-25,0
KKIIADKH_03368_gene,49.57909375,-0.532548537,0.33212623,-1.603452211,0.108834852,0.150318988,0
KKIIADKH_03369_gene,70.59786255,0.221535646,0.266009334,0.832811549,0.40495102,0.477007522,0
KKIIADKH_03370_gene,225.7978282,0.793190762,0.151838514,5.22391018,1.75E-07,5.65E-07,0
KKIIADKH_03371_gene,834.7888518,1.507777393,0.110279346,13.6723461,1.49E-42,3.68E-41,0
KKIIADKH_00335_gene,1142.800086,-1.126685883,0.106822243,-10.54729658,5.23E-26,6.16E-25,0
KKIIADKH_03372_gene,294.9268072,0.849944607,0.143973343,5.903485958,3.56E-09,1.33E-08,0
KKIIADKH_03373_gene,779.4115393,0.215465874,0.100876323,2.135940992,0.032684224,0.051154875,0
KKIIADKH_03374_gene,34.24019535,-0.126209594,0.4111034,-0.307002068,0.758841798,0.806518075,0
KKIIADKH_03375_gene,108.4045707,-0.832114289,0.225615139,-3.688202361,0.000225844,0.000505794,0
KKIIADKH_03376_gene,173.4633199,-0.038678074,0.212630548,-0.181902713,0.855659075,0.885310627,0
KKIIADKH_03377_gene,914.5502183,1.133165688,0.132803107,8.532674522,1.43E-17,1.02E-16,0
KKIIADKH_03378_gene,4.65825569,1.488741421,0.985298895,1.510954116,0.130800142,0.176939997,0
KKIIADKH_03379_gene,1850.533563,1.48272507,0.090411269,16.3997817,1.92E-60,8.57E-59,0
KKIIADKH_03380_gene,1046.199906,1.120265139,0.13541904,8.272582183,1.31E-16,8.86E-16,0
KKIIADKH_03382_gene,1809.791138,-0.301095832,0.085919461,-3.504396191,0.000457644,0.000974221,0
KKIIADKH_00336_gene,14.5229354,-0.676722329,0.519965545,-1.301475329,0.193095804,0.250498037,0
KKIIADKH_03383_gene,1243.253049,0.272303796,0.111749343,2.436737343,0.01482044,0.025022855,0
KKIIADKH_03384_gene,3665.562779,0.611282922,0.112008576,5.457465354,4.83E-08,1.63E-07,0
KKIIADKH_03385_gene,977.6284686,0.226766573,0.099060982,2.289161365,0.022069978,0.035935869,0
KKIIADKH_03386_gene,1153.929954,1.002975377,0.112360075,8.926439214,4.40E-19,3.43E-18,0
KKIIADKH_03387_gene,3224.183512,0.560453237,0.089822169,6.239586974,4.39E-10,1.78E-09,0
KKIIADKH_03388_gene,710.1060079,-0.31287837,0.113097962,-2.766436857,0.005667256,0.010198272,0
KKIIADKH_03389_gene,6884.851582,0.60424491,0.10221455,5.911535211,3.39E-09,1.27E-08,0
KKIIADKH_03390_gene,1178.828885,1.173247752,0.11589885,10.12303186,4.37E-24,4.61E-23,0
KKIIADKH_03391_gene,1674.292947,0.174880576,0.100282233,1.74388394,0.08117933,0.115782406,0
KKIIADKH_03393_gene,3149.450165,0.071982498,0.093167281,0.772615638,0.439749887,0.512224589,0
KKIIADKH_00337_gene,804.3522645,0.689829884,0.122839209,5.615714143,1.96E-08,6.87E-08,0
KKIIADKH_03394_gene,1251.867634,-0.815357595,0.16134069,-5.053638939,4.33E-07,1.34E-06,0
KKIIADKH_03395_gene,361.0018264,-0.765143919,0.136295454,-5.613862374,1.98E-08,6.93E-08,0
KKIIADKH_03396_gene,135.2505321,-0.26784666,0.184643675,-1.450613786,0.146887434,0.196252344,0
KKIIADKH_03397_gene,215.9392766,-0.004727462,0.155942522,-0.030315416,0.975815502,0.983038788,0
KKIIADKH_03398_gene,203.4131099,0.284219854,0.172647213,1.646246409,0.099713038,0.13919864,0
KKIIADKH_03399_gene,206.1577172,0.068622158,0.150407597,0.456241301,0.648216469,0.708510044,0
KKIIADKH_03400_gene,122.6157101,-0.282535772,0.189844101,-1.488251518,0.136684575,0.184218824,0
KKIIADKH_03401_gene,1047.214807,-1.056383309,0.093553207,-11.29179146,1.44E-29,2.01E-28,0
KKIIADKH_03402_gene,984.1975691,-0.476136564,0.133739658,-3.560174829,0.000370608,0.000800294,0
KKIIADKH_03403_gene,549.3987981,-0.199324607,0.117503216,-1.696333213,0.089822794,0.126783162,0
KKIIADKH_00338_gene,927.6120237,-0.440760967,0.103037769,-4.277664135,1.89E-05,4.79E-05,0
KKIIADKH_03404_gene,90.19445127,-0.885506159,0.21839389,-4.054628809,5.02E-05,0.000121176,0
KKIIADKH_03405_gene,1156.963291,-0.830890829,0.132501207,-6.270817033,3.59E-10,1.46E-09,0
KKIIADKH_03406_gene,260.8026235,0.105352201,0.165941925,0.634873923,0.525510646,0.594258608,0
KKIIADKH_03407_gene,364.6264331,-0.005032441,0.160865683,-0.031283497,0.975043452,0.982599325,0
KKIIADKH_03408_gene,957.9625724,-0.843613454,0.110783454,-7.614977024,2.64E-14,1.50E-13,0
KKIIADKH_03409_gene,1234.312059,-0.396061704,0.107692488,-3.677709673,0.000235338,0.000525447,0
KKIIADKH_03410_gene,905.8857005,0.978789796,0.107682746,9.089569435,9.94E-20,8.12E-19,0
KKIIADKH_03411_gene,742.802647,0.254843203,0.129065956,1.974519155,0.048322742,0.072920238,0
KKIIADKH_03412_gene,2862.194867,0.377579758,0.089708385,4.208968411,2.57E-05,6.40E-05,0
KKIIADKH_03413_gene,94.68554282,-0.135922901,0.217513668,-0.624893607,0.532040888,0.600482793,0
KKIIADKH_00339_gene,3006.19006,-0.478414579,0.080316238,-5.956635825,2.57E-09,9.76E-09,0
KKIIADKH_03414_gene,1370.943177,-1.221911169,0.112836411,-10.82905032,2.51E-27,3.15E-26,0
KKIIADKH_03415_gene,388.4914743,-0.862529216,0.14477113,-5.957881373,2.56E-09,9.69E-09,0
KKIIADKH_03416_gene,489.6069857,-1.377113351,0.123551664,-11.14605261,7.49E-29,1.01E-27,0
KKIIADKH_03417_gene,662.4222926,0.006604197,0.113454456,0.058210118,0.953581261,0.965528866,0
KKIIADKH_03418_gene,2639.7085,0.692641705,0.089502962,7.738757319,1.00E-14,5.90E-14,0
KKIIADKH_03419_gene,1008.343868,-0.244780472,0.10269301,-2.383613757,0.017143585,0.02861502,0
KKIIADKH_03420_gene,7271.332027,-0.931180058,0.135479014,-6.873242057,6.28E-12,2.95E-11,0
KKIIADKH_03421_gene,3000.122336,-0.747766882,0.141041715,-5.301742686,1.15E-07,3.75E-07,0
KKIIADKH_03422_gene,396.2295471,-0.896451872,0.125456392,-7.145525673,8.97E-13,4.51E-12,0
KKIIADKH_03423_gene,1216.769804,-1.390203661,0.10008837,-13.88976216,7.31E-44,1.90E-42,0
KKIIADKH_00340_gene,1007.395836,-0.20764348,0.115353973,-1.80005487,0.071851975,0.103879678,0
KKIIADKH_03424_gene,8454.02656,0.25407764,0.07894578,3.21838154,0.001289162,0.002572171,0
KKIIADKH_03425_gene,875.9779872,-0.158875881,0.103603299,-1.533502147,0.125152178,0.17000709,0
KKIIADKH_03426_gene,125.8946608,0.520867878,0.261216393,1.99400915,0.046151055,0.070058618,0
KKIIADKH_03427_gene,175.9765781,0.354070182,0.174661995,2.027173584,0.042644664,0.065466047,0
KKIIADKH_03428_gene,298.52023,0.321147487,0.141072933,2.276464247,0.022818238,0.037051146,0
KKIIADKH_03429_gene,222.2496526,0.471628095,0.182076396,2.590275866,0.009589905,0.016657798,0
KKIIADKH_03430_gene,87.34937439,1.467335698,0.245650405,5.973267974,2.33E-09,8.85E-09,0
KKIIADKH_03431_gene,6761.724157,0.553453615,0.083426453,6.634030267,3.27E-11,1.45E-10,0
KKIIADKH_03432_gene,2549.829624,1.123233586,0.099010455,11.34459577,7.89E-30,1.12E-28,0
KKIIADKH_03433_gene,992.5582076,0.604483703,0.193556478,3.123035249,0.001789963,0.003496283,0
KKIIADKH_00341_gene,700.1102924,-0.377781233,0.139961395,-2.699181672,0.006951022,0.012330215,0
KKIIADKH_03434_gene,482.9738649,-0.011287426,0.2007687,-0.056221042,0.955165718,0.966562301,0
KKIIADKH_03435_gene,2246.095941,-1.099128029,0.084668354,-12.98156836,1.56E-38,3.16E-37,0
KKIIADKH_03436_gene,1150.109152,0.663793598,0.098181505,6.760882299,1.37E-11,6.31E-11,0
KKIIADKH_03437_gene,356.2557322,-0.899004442,0.1283734,-7.003043019,2.50E-12,1.22E-11,0
KKIIADKH_03438_gene,1963.18788,-0.46236991,0.099187246,-4.661586315,3.14E-06,8.71E-06,0
KKIIADKH_03439_gene,4243.530671,-0.871694215,0.159219558,-5.474793585,4.38E-08,1.49E-07,0
KKIIADKH_03440_gene,737.551725,-0.828149759,0.113223233,-7.314309403,2.59E-13,1.36E-12,0
KKIIADKH_03441_gene,486.0145191,-0.734359205,0.156544579,-4.691054842,2.72E-06,7.63E-06,0
KKIIADKH_03442_gene,275.5030652,-0.815785567,0.208670652,-3.909440831,9.25E-05,0.000216288,0
KKIIADKH_03443_gene,224.7767215,-0.538367251,0.267391301,-2.013406007,0.044071934,0.067321576,0
KKIIADKH_00034_gene,103.5524609,-1.548607704,0.230097148,-6.730234244,1.69E-11,7.74E-11,0
KKIIADKH_00342_gene,248.1587017,-1.228155905,0.151237095,-8.120731942,4.63E-16,3.01E-15,0
KKIIADKH_03444_gene,346.8839674,-0.01238287,0.139516464,-0.08875562,0.929276128,0.94674859,0
KKIIADKH_03446_gene,3895.380634,0.154333321,0.087932284,1.755138312,0.079235652,0.113224748,0
KKIIADKH_03447_gene,1639.32921,0.538125837,0.14702301,3.660147052,0.000252071,0.000559817,0
KKIIADKH_03448_gene,706.8214811,0.581236568,0.103763443,5.601554374,2.12E-08,7.42E-08,0
KKIIADKH_03449_gene,324.6842517,0.255795436,0.14497973,1.764353102,0.077672549,0.11124321,0
KKIIADKH_03450_gene,621.3111451,0.414190773,0.11587918,3.574332975,0.000351122,0.000761024,0
KKIIADKH_03451_gene,52.65023367,0.470146228,0.315940614,1.488084175,0.136728696,0.184235858,0
KKIIADKH_03452_gene,173.7579403,-0.803464595,0.184027919,-4.365992952,1.27E-05,3.29E-05,0
KKIIADKH_03453_gene,456.4781744,-0.585823479,0.176616561,-3.316922695,0.000910148,0.001859053,0
KKIIADKH_03454_gene,1317.920108,-1.127158179,0.091863209,-12.26996308,1.31E-34,2.22E-33,0
KKIIADKH_00343_gene,188.0031528,-0.857504359,0.177480199,-4.831549458,1.35E-06,3.96E-06,0
KKIIADKH_03455_gene,3794.665542,-0.948198879,0.098405028,-9.635675158,5.65E-22,5.27E-21,0
KKIIADKH_03456_gene,1092.575068,-0.864681649,0.093536718,-9.244301791,2.37E-20,2.01E-19,0
KKIIADKH_03457_gene,41.49612306,-0.327646039,0.317070722,-1.03335318,0.301438648,0.369675997,0
KKIIADKH_03459_gene,460.1879935,0.124303227,0.181660008,0.684263027,0.493809089,0.563637759,0
KKIIADKH_03460_gene,445.1676731,-0.316467055,0.165441676,-1.912861753,0.055765753,0.082932957,0
KKIIADKH_03461_gene,915.4791059,0.14999576,0.156805553,0.956571732,0.338783462,0.40953539,0
KKIIADKH_03462_gene,2184.562712,-0.088363512,0.105886237,-0.834513672,0.403991586,0.476069022,0
KKIIADKH_03463_gene,764.4271384,-0.523737534,0.13282669,-3.943014276,8.05E-05,0.000189716,0
KKIIADKH_03464_gene,209.388818,0.072822808,0.242127746,0.300761932,0.763596039,0.81055034,0
KKIIADKH_03465_gene,554.7317079,-0.133615192,0.117407109,-1.138050268,0.255099493,0.32028368,0
KKIIADKH_00344_gene,318.8364391,-1.296619257,0.139318449,-9.306874027,1.32E-20,1.13E-19,0
KKIIADKH_03466_gene,522.0390974,-0.416186871,0.112469176,-3.700452753,0.000215215,0.000483841,0
KKIIADKH_03467_gene,864.9268321,0.142494534,0.105927923,1.34520275,0.178559768,0.233817804,0
KKIIADKH_03468_gene,923.6794804,0.579453193,0.10894038,5.318993697,1.04E-07,3.43E-07,0
KKIIADKH_03469_gene,865.147101,-0.382621644,0.1229229,-3.112696201,0.001853867,0.003612665,0
KKIIADKH_03470_gene,333.7599133,-0.225953274,0.243000396,-0.929847349,0.352450127,0.422997978,0
KKIIADKH_03471_gene,337.1868612,0.279139287,0.164059902,1.701447355,0.088859015,0.125604579,0
KKIIADKH_03472_gene,492.4844212,-0.348196741,0.117641528,-2.959811453,0.003078274,0.005788579,0
KKIIADKH_03473_gene,608.4794016,-0.223899631,0.161052831,-1.390224742,0.164460643,0.21729751,0
KKIIADKH_03474_gene,1132.813817,-0.038391762,0.109085037,-0.35194343,0.724880688,0.775503069,0
KKIIADKH_03475_gene,911.6353875,-0.29210885,0.134019253,-2.179603627,0.029286856,0.046270702,0
KKIIADKH_00345_gene,56.36885764,-0.294624262,0.289378299,-1.018128392,0.308616944,0.377277284,0
KKIIADKH_03476_gene,344.5319474,-1.701584737,0.132383812,-12.85341998,8.23E-38,1.62E-36,0
KKIIADKH_03477_gene,425.2091495,-1.492022188,0.136042542,-10.96732071,5.49E-28,7.18E-27,0
KKIIADKH_03478_gene,636.2276806,-0.970457451,0.112548897,-8.622540778,6.55E-18,4.78E-17,0
KKIIADKH_03479_gene,1013.948193,-0.972527925,0.098344625,-9.888978933,4.65E-23,4.58E-22,0
KKIIADKH_03480_gene,421.9842531,-0.559733336,0.11736383,-4.76921499,1.85E-06,5.30E-06,0
KKIIADKH_03481_gene,1291.009197,0.070193907,0.094138235,0.745647151,0.455880592,0.528070709,0
KKIIADKH_03482_gene,60.81955131,-0.274267415,0.306736974,-0.894145269,0.371244171,0.442739125,0
KKIIADKH_03483_gene,677.8350648,0.166161631,0.118580921,1.401250967,0.161139038,0.213248677,0
KKIIADKH_03484_gene,1613.707509,0.122297945,0.087033715,1.405178952,0.159968071,0.211890709,0
KKIIADKH_03485_gene,149.7539868,0.507237927,0.222887808,2.275754477,0.022860709,0.037089234,0
KKIIADKH_00346_gene,6.725723863,1.671351211,0.846749268,1.973844294,0.04839945,0.072989032,0
KKIIADKH_03486_gene,3409.058967,0.189881632,0.081351342,2.334093431,0.01959083,0.032272348,0
KKIIADKH_03487_gene,2931.795393,0.646849867,0.089690211,7.212045292,5.51E-13,2.83E-12,0
KKIIADKH_03488_gene,1233.268305,-0.113739138,0.097175093,-1.170455659,0.241817648,0.3051794,0
KKIIADKH_03489_gene,428.6395242,-1.090302085,0.141659238,-7.696653615,1.40E-14,8.13E-14,0
KKIIADKH_03490_gene,604.1832767,-1.215331197,0.116802926,-10.40497218,2.35E-25,2.67E-24,0
KKIIADKH_03491_gene,2385.375535,-1.047276421,0.111241055,-9.414477589,4.75E-21,4.20E-20,0
KKIIADKH_03492_gene,11171.18866,-0.646451674,0.087687282,-7.372239855,1.68E-13,8.93E-13,0
KKIIADKH_03493_gene,264.5838255,0.441636264,0.165808984,2.663524339,0.007732682,0.013613614,0
KKIIADKH_03494_gene,473.7874081,0.505566423,0.122361001,4.131761108,3.60E-05,8.83E-05,0
KKIIADKH_03495_gene,234.99062,0.330542051,0.1544867,2.139614937,0.032385898,0.050755832,0
KKIIADKH_00347_gene,4.583513966,0.07580873,1.053340409,0.071969829,0.942625918,0.956519312,0
KKIIADKH_03496_gene,345.524941,-0.162982512,0.129623005,-1.257357921,0.208624059,0.268145836,0
KKIIADKH_03497_gene,340.7283017,-0.753309985,0.167901614,-4.486615504,7.24E-06,1.94E-05,0
KKIIADKH_03498_gene,563.4608678,-0.614589523,0.12545819,-4.898759667,9.64E-07,2.87E-06,0
KKIIADKH_03499_gene,480.8485196,-1.259216376,0.119126445,-10.57041848,4.09E-26,4.82E-25,0
KKIIADKH_03500_gene,111.8521438,-1.655183294,0.218084983,-7.58962524,3.21E-14,1.81E-13,0
KKIIADKH_03501_gene,3081.634365,-0.914364402,0.104139947,-8.780150429,1.63E-18,1.24E-17,0
KKIIADKH_03502_gene,4319.80072,0.218751962,0.08548294,2.559013089,0.010496979,0.018136499,0
KKIIADKH_03503_gene,888.3333833,0.984943499,0.106928623,9.211224031,3.22E-20,2.70E-19,0
KKIIADKH_03504_gene,1313.835948,0.971094806,0.092159085,10.53715762,5.82E-26,6.84E-25,0
KKIIADKH_03505_gene,1284.727358,1.004874229,0.103816904,9.679292937,3.69E-22,3.49E-21,0
KKIIADKH_00348_gene,128.6592939,0.670588362,0.214867531,3.120938558,0.001802756,0.003516577,0
KKIIADKH_03506_gene,4003.576971,0.703181786,0.093329176,7.53442614,4.90E-14,2.72E-13,0
KKIIADKH_03507_gene,881.4121121,-0.404506573,0.110090615,-3.674305684,0.000238497,0.000532095,0
KKIIADKH_03508_gene,413.8230206,-0.174654943,0.162974183,-1.07167246,0.283867175,0.351574753,0
KKIIADKH_03509_gene,21.13696859,-0.583118937,0.419535363,-1.389916057,0.164554369,0.217326149,0
KKIIADKH_03510_gene,1217.189891,-1.210373974,0.095133606,-12.72288548,4.41E-37,8.47E-36,0
KKIIADKH_03511_gene,426.0192153,-0.736114302,0.144337012,-5.09996909,3.40E-07,1.06E-06,0
KKIIADKH_03512_gene,935.2507972,-1.161869191,0.15196222,-7.645776621,2.08E-14,1.20E-13,0
KKIIADKH_03513_gene,6443.586674,-1.043168351,0.082397909,-12.66013131,9.83E-37,1.87E-35,0
KKIIADKH_03514_gene,2349.289676,-1.204945306,0.092014957,-13.09510267,3.51E-39,7.31E-38,0
KKIIADKH_03515_gene,1516.916209,-1.107393889,0.090423133,-12.24679843,1.75E-34,2.93E-33,0
KKIIADKH_00349_gene,214.049633,0.052775483,0.150419694,0.350854875,0.725697226,0.776234723,0
KKIIADKH_03516_gene,1070.934425,-0.806620792,0.097547228,-8.269028367,1.35E-16,9.09E-16,0
KKIIADKH_03517_gene,1086.345671,0.158428787,0.104162518,1.520976937,0.128265625,0.173913447,0
KKIIADKH_03518_gene,641.9655738,1.359737558,0.124493678,10.92214141,9.03E-28,1.16E-26,0
KKIIADKH_03519_gene,278.5352109,0.514180368,0.147566186,3.484405088,0.000493232,0.001046175,0
KKIIADKH_03520_gene,448.1247114,-0.270782608,0.149467074,-1.811653899,0.070039691,0.101654829,0
KKIIADKH_03521_gene,4068.799227,0.065625694,0.082206363,0.798304309,0.424693918,0.49715616,0
KKIIADKH_03522_gene,1048.866275,0.495136981,0.13767199,3.596497601,0.000322531,0.00070296,0
KKIIADKH_03523_gene,54.58806274,0.612046599,0.280588195,2.181298464,0.029161348,0.046084852,0
KKIIADKH_03524_gene,121.9604148,0.649297925,0.218931146,2.965763145,0.003019329,0.005685043,0
KKIIADKH_03525_gene,31.15719945,1.091773499,0.365036644,2.990860003,0.00278193,0.005265153,0
KKIIADKH_00350_gene,20.1720538,0.02348748,0.441478052,0.05320192,0.957571026,0.96849389,0
KKIIADKH_03526_gene,65.41915053,0.751506514,0.252450944,2.976841769,0.002912343,0.005503077,0
KKIIADKH_03527_gene,29.74963811,0.780289858,0.392606647,1.987459625,0.046871486,0.070954886,0
KKIIADKH_03528_gene,56.84393131,0.540261898,0.286405799,1.886351113,0.059247656,0.087709912,0
KKIIADKH_03529_gene,247.9924852,-1.345080915,0.212512072,-6.329432957,2.46E-10,1.01E-09,0
KKIIADKH_03530_gene,782.6175573,-1.033768498,0.151857137,-6.807506836,9.93E-12,4.60E-11,0
KKIIADKH_03531_gene,1241.435183,0.110275958,0.139010256,0.793293679,0.427606738,0.499970956,0
KKIIADKH_03532_gene,495.175024,0.720879603,0.14559201,4.951367886,7.37E-07,2.23E-06,0
KKIIADKH_03533_gene,5561.146985,-2.082938279,0.124527181,-16.72677616,8.36E-63,4.01E-61,0
