Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Marker
MKLGIIOE_02462_gene,29.41480272,-0.989665652,0.379321574,-2.609041296,0.009079628,0.039618089,0
MKLGIIOE_02463_gene,9.10678993,-3.389483623,0.834431087,-4.06202942,4.86E-05,0.000438344,0
MKLGIIOE_02464_gene,2.822717718,-1.807409503,1.173193145,-1.540589894,0.123416629,NA,0
MKLGIIOE_02465_gene,44.21412273,-2.180763388,0.368533961,-5.917401433,3.27E-09,5.61E-08,0
MKLGIIOE_02466_gene,10.91697468,-1.411644976,0.659259579,-2.141258195,0.032253222,0.107103751,0
MKLGIIOE_00249_gene,7.51518075,0.10980508,0.701139925,0.156609367,0.87555272,0.939112719,0
MKLGIIOE_02467_gene,13.38267069,0.409842852,0.553275613,0.740757124,0.458840716,0.657299903,0
MKLGIIOE_02468_gene,63.23774818,-0.201873986,0.27383555,-0.737208831,0.460995364,0.659123369,0
MKLGIIOE_02469_gene,71.51995694,-0.351704848,0.314926824,-1.116782761,0.264087221,0.470456979,0
MKLGIIOE_02470_gene,476.2125947,-0.010653525,0.192607439,-0.055312117,0.955889809,0.98016941,0
MKLGIIOE_02471_gene,767.2562353,0.403348333,0.213143462,1.892379574,0.058440426,0.167762633,0
MKLGIIOE_02472_gene,21.03063711,-0.026267813,0.409856357,-0.06409029,0.948898333,0.976515808,0
MKLGIIOE_02473_gene,20.79157802,0.678636784,0.440210439,1.541619017,0.123166202,0.286122843,0
MKLGIIOE_02474_gene,12.42111334,0.041315613,0.52198022,0.079151684,0.936911975,0.970021748,0
MKLGIIOE_02475_gene,46.96078224,-0.02673917,0.300201957,-0.089070607,0.929025797,0.967510518,0
MKLGIIOE_02476_gene,27.34406603,0.73985863,0.365881547,2.022126114,0.043163325,0.133553631,0
MKLGIIOE_00250_gene,23.07731588,0.333029079,0.44778666,0.743722645,0.457044287,0.656177305,0
MKLGIIOE_02477_gene,43.13073841,-0.144050836,0.338490466,-0.425568369,0.670422393,0.811056066,0
MKLGIIOE_02478_gene,39.20592186,-0.429688281,0.322572097,-1.33206897,0.182837526,0.370663501,0
MKLGIIOE_02479_gene,22.17141558,-0.367513253,0.453389748,-0.810590126,0.417601089,0.618902248,0
MKLGIIOE_02480_gene,7.25175903,-1.630736832,0.7886515,-2.067753414,0.038663216,0.122664796,0
MKLGIIOE_02481_gene,43.58912604,-1.526653968,0.318751921,-4.789473778,1.67E-06,1.99E-05,0
MKLGIIOE_02482_gene,22.69612752,0.501494233,0.391397875,1.281290128,0.200091779,0.393053851,0
MKLGIIOE_02483_gene,55.13830481,-0.107601434,0.282792434,-0.380496155,0.70357715,0.832673931,0
MKLGIIOE_02484_gene,2.948606967,-1.103001434,1.272961632,-0.86648443,0.386224561,NA,0
MKLGIIOE_02485_gene,5.793657611,0.709207819,0.799417169,0.887156101,0.374994864,0.580494766,0
MKLGIIOE_02486_gene,9.288993458,0.487472057,0.728180412,0.669438575,0.503215752,0.691888245,0
MKLGIIOE_00251_gene,158.7435563,-0.252139101,0.229132665,-1.100406618,0.271154996,0.479057526,0
MKLGIIOE_02487_gene,17.9864639,-0.200299215,0.495462275,-0.404267338,0.686016141,0.819997625,0
MKLGIIOE_02488_gene,4.581748199,0.079980301,0.883940729,0.09048152,0.927904579,NA,0
MKLGIIOE_02489_gene,26.09837362,1.509710456,0.453491468,3.329082382,0.000871326,0.005557492,0
MKLGIIOE_02490_gene,611.2394171,3.072461053,0.271930039,11.29871884,1.33E-29,6.76E-28,0
MKLGIIOE_02491_gene,5.803294079,0.490703191,0.767828413,0.63907923,0.522771391,0.707463618,0
MKLGIIOE_02492_gene,23.23493408,-0.01326786,0.421765202,-0.03145793,0.974904343,0.988594653,0
MKLGIIOE_02493_gene,7.772577737,-0.29313001,0.659669755,-0.444358723,0.656783251,0.803581459,0
MKLGIIOE_02494_gene,5.647754159,0.063167441,0.842693522,0.074958973,0.940247355,0.972100865,0
MKLGIIOE_02495_gene,10.66910415,-0.629451182,0.573727897,-1.097124934,0.272586782,0.481085174,0
MKLGIIOE_02496_gene,6.246424457,-0.428300244,0.78853111,-0.543162138,0.587018173,0.752598693,0
MKLGIIOE_00252_gene,174.244356,-0.071083719,0.196546579,-0.361663475,0.717603525,0.843373365,0
MKLGIIOE_02497_gene,2.846460539,0.446902188,1.165063736,0.383586042,0.701285287,NA,0
MKLGIIOE_02498_gene,0.68700733,-2.949352171,2.384173563,-1.237054305,0.216066922,NA,0
MKLGIIOE_02499_gene,232.932167,-0.427282364,0.17983557,-2.375961349,0.017503296,0.066375295,0
MKLGIIOE_02500_gene,3.36581022,-0.057408087,1.040474139,-0.055174929,0.955999102,NA,0
MKLGIIOE_02501_gene,23.48141838,-0.544978257,0.405193707,-1.344982035,0.178631036,0.365167991,0
MKLGIIOE_02502_gene,1.815929467,-0.318707305,1.313167001,-0.242701275,0.80823682,NA,0
MKLGIIOE_02503_gene,17.3176031,0.431122246,0.440462925,0.978793496,0.327682024,0.537264387,0
MKLGIIOE_02504_gene,4.965901725,-0.107343077,0.794648591,-0.135082448,0.892546688,NA,0
MKLGIIOE_02505_gene,3.066248414,-0.275515971,1.107319335,-0.248813475,0.803505068,NA,0
MKLGIIOE_02506_gene,13.94310599,-0.985935056,0.494928474,-1.992075841,0.046362737,0.141584482,0
MKLGIIOE_00253_gene,134.7977405,-0.133386612,0.201145764,-0.663134085,0.507244683,0.695054746,0
MKLGIIOE_02507_gene,10.33285134,-0.199730696,0.608163125,-0.328416321,0.742596904,0.858236676,0
MKLGIIOE_02508_gene,36.02998529,-0.412875922,0.316556921,-1.304270717,0.192141296,0.383459877,0
MKLGIIOE_02509_gene,76.32385375,0.365379416,0.317095628,1.152268854,0.249210611,0.45278797,0
MKLGIIOE_02510_gene,72.74711348,0.40879769,0.26409304,1.547930569,0.121639014,0.28353575,0
MKLGIIOE_02511_gene,601.5728662,0.082150752,0.144975974,0.566650806,0.57095145,0.741643801,0
MKLGIIOE_02512_gene,31.1687676,-0.708978471,0.378608328,-1.872590798,0.061124913,0.172760435,0
MKLGIIOE_02513_gene,19.50674015,-0.512753576,0.417155374,-1.229166897,0.219009237,0.416729977,0
MKLGIIOE_02514_gene,7.007929274,-0.631226881,0.739508715,-0.853575987,0.393339968,0.597361617,0
MKLGIIOE_02515_gene,38.89514436,-0.008148695,0.336817506,-0.024193206,0.980698498,0.991098424,0
MKLGIIOE_02516_gene,16.46690891,0.215584929,0.498591198,0.432388158,0.665459324,0.807795668,0
MKLGIIOE_00254_gene,5562.032695,1.247182076,0.177558292,7.024071134,2.15E-12,4.95E-11,0
MKLGIIOE_02517_gene,6.341541653,-0.242386856,0.698246968,-0.347136282,0.728488937,0.850145845,0
MKLGIIOE_02518_gene,14.31016228,0.029661058,0.542686642,0.054655957,0.956412558,0.980313312,0
MKLGIIOE_02519_gene,45.19133284,-0.314430076,0.308383345,-1.019607839,0.307914486,0.517150147,0
MKLGIIOE_02520_gene,76.7440249,-1.284776823,0.256617025,-5.006592296,5.54E-07,7.12E-06,0
MKLGIIOE_02521_gene,43.02293536,-0.881890962,0.337042357,-2.616558257,0.008882121,0.038855488,0
MKLGIIOE_02522_gene,129.5284615,-0.750143055,0.224696867,-3.338466911,0.000842421,0.005394598,0
MKLGIIOE_02523_gene,78.25956815,-0.463245658,0.250590245,-1.848618082,0.06451298,0.178788134,0
MKLGIIOE_02524_gene,407.96341,0.004013401,0.174698649,0.022973282,0.981671585,0.991098424,0
MKLGIIOE_02525_gene,1233.62867,-0.287933457,0.141776252,-2.030900467,0.042265092,0.131329169,0
MKLGIIOE_02526_gene,107.9351946,3.154597954,0.756427133,4.170392383,3.04E-05,0.000288164,0
MKLGIIOE_00025_gene,6.688839736,0.681586853,0.709465827,0.960704275,0.336700881,0.545940992,0
MKLGIIOE_00255_gene,2228.421054,0.838456371,0.165303882,5.072212227,3.93E-07,5.17E-06,0
MKLGIIOE_02527_gene,22.56739932,2.64188413,0.665406087,3.970333578,7.18E-05,0.000618446,0
MKLGIIOE_02528_gene,249.8075406,-1.087192878,0.254527326,-4.271419083,1.94E-05,0.000189322,0
MKLGIIOE_02529_gene,146.9438421,-0.93268238,0.225832659,-4.129971216,3.63E-05,0.000336609,0
MKLGIIOE_02530_gene,144.9041293,-0.57839178,0.191590782,-3.018891481,0.002537014,0.013881825,0
MKLGIIOE_02531_gene,231.5796247,-0.878092913,0.187173913,-4.691321027,2.71E-06,3.16E-05,0
MKLGIIOE_02532_gene,10.87064083,1.694115196,0.607594659,2.788232532,0.005299649,0.025346362,0
MKLGIIOE_02533_gene,0,NA,NA,NA,NA,NA,0
MKLGIIOE_02534_gene,63.11863061,0.982374112,0.367802534,2.670928068,0.007564185,0.034142963,0
MKLGIIOE_02535_gene,159.4874035,1.572565864,0.715893101,2.196648998,0.028045524,0.096697647,0
MKLGIIOE_02536_gene,829.57681,1.902431899,0.305028704,6.236894673,4.46E-10,8.28E-09,0
MKLGIIOE_00256_gene,702.781042,1.518354536,0.187952063,8.078413786,6.56E-16,1.91E-14,0
MKLGIIOE_02537_gene,134.6354108,-0.144380013,0.271939131,-0.530927684,0.595468893,0.758482413,0
MKLGIIOE_02538_gene,747.3544692,0.119607292,0.303126381,0.394578958,0.693153645,0.825313223,0
MKLGIIOE_02539_gene,38.79229732,0.455719081,0.35108849,1.298017722,0.194281245,0.386886901,0
MKLGIIOE_02540_gene,464.5126664,0.476776639,0.227860093,2.092409573,0.036401893,0.117452805,0
MKLGIIOE_02541_gene,196.9990484,0.404346602,0.295342924,1.369074959,0.170975845,0.355183613,0
MKLGIIOE_02542_gene,103.0530887,0.142254704,0.319537641,0.44518919,0.656183038,0.803307172,0
MKLGIIOE_02543_gene,479.4762778,-0.097251715,0.151109236,-0.643585515,0.519844246,0.704903847,0
MKLGIIOE_02544_gene,140.7508994,-0.56219597,0.229421812,-2.450490497,0.014266173,0.056005106,0
MKLGIIOE_02545_gene,3356.780823,-0.460533805,0.164308968,-2.802852527,0.005065283,0.024384698,0
MKLGIIOE_02546_gene,0.330574452,-0.088642461,3.118351864,-0.028426061,0.977322339,NA,0
MKLGIIOE_00257_gene,1274.28424,1.80253177,0.182762241,9.862714301,6.04E-23,2.56E-21,0
MKLGIIOE_02547_gene,77.2770957,0.275893807,0.255658788,1.079148536,0.280521517,0.488364625,0
MKLGIIOE_02548_gene,0,NA,NA,NA,NA,NA,0
MKLGIIOE_02549_gene,367.3821055,-0.123448071,0.175377186,-0.703900397,0.481494804,0.674843573,0
MKLGIIOE_02550_gene,24.67922895,-0.27870844,0.398912092,-0.698671325,0.484757458,0.67720749,0
MKLGIIOE_02551_gene,165.1903315,0.792030767,0.189936527,4.169976032,3.05E-05,0.000288164,0
MKLGIIOE_02552_gene,207.7400998,0.322534974,0.203363802,1.58599992,0.112739328,0.270008416,0
MKLGIIOE_02553_gene,306.2771395,0.600701494,0.198501587,3.026179803,0.00247665,0.013610433,0
MKLGIIOE_02554_gene,364.2100017,-0.125062821,0.175038795,-0.7144863,0.474926525,0.670116621,0
MKLGIIOE_02555_gene,2446.761186,-0.077037547,0.136011438,-0.566404913,0.571118556,0.741672957,0
MKLGIIOE_02556_gene,901.6169751,-0.126137626,0.149508912,-0.843679645,0.398848445,0.602657795,0
MKLGIIOE_00258_gene,9898.940823,1.965614866,0.177897618,11.04913539,2.21E-28,1.06E-26,0
MKLGIIOE_02557_gene,16.5368669,-0.654234476,0.455449199,-1.436459823,0.150871541,0.32776203,0
MKLGIIOE_02558_gene,159.7916361,0.234519038,0.190865923,1.228710889,0.219180222,0.416729977,0
MKLGIIOE_02559_gene,305.5740329,-0.161146298,0.183885043,-0.876342605,0.38084381,0.585768796,0
MKLGIIOE_02560_gene,42.1488063,0.180192769,0.334179568,0.539209413,0.589742366,0.753850364,0
MKLGIIOE_02561_gene,29.39852172,-0.053406967,0.364245702,-0.146623466,0.883429231,0.944289763,0
MKLGIIOE_02562_gene,48.30964569,-0.770352419,0.298853959,-2.577688523,0.009946361,0.042602333,0
MKLGIIOE_02563_gene,17.14858587,-0.199245935,0.519756997,-0.383344402,0.701464421,0.831347223,0
MKLGIIOE_02564_gene,57.77108284,-0.158993531,0.294877255,-0.539185468,0.589758886,0.753850364,0
MKLGIIOE_02565_gene,765.9609965,0.391261036,0.250662844,1.560905595,0.118546027,0.278994557,0
MKLGIIOE_02566_gene,120.0539021,-0.362878508,0.208691518,-1.7388273,0.082065145,0.214996422,0
MKLGIIOE_00259_gene,833.7643018,2.112061268,0.164204991,12.86234513,7.33E-38,4.13E-36,0
MKLGIIOE_02567_gene,67.41166796,-0.112543104,0.261394547,-0.430548784,0.666796488,0.808554414,0
MKLGIIOE_02568_gene,1.175595499,-1.471466078,1.91829255,-0.767070736,0.44303946,NA,0
MKLGIIOE_02569_gene,147.4816991,-0.580120964,0.225416178,-2.573555148,0.01006596,0.043042685,0
MKLGIIOE_02570_gene,1114.567742,-0.031446088,0.145169857,-0.216615824,0.828507753,0.913496613,0
MKLGIIOE_02571_gene,224.07774,-0.235769795,0.175818877,-1.340981119,0.179926583,0.366740745,0
MKLGIIOE_02572_gene,295.6131692,-0.322704365,0.167011891,-1.932223893,0.053331877,0.15615793,0
MKLGIIOE_02573_gene,943.2877683,-0.314686995,0.133635094,-2.354823025,0.018531529,0.069707373,0
MKLGIIOE_02574_gene,292.2707171,-0.233061371,0.163901913,-1.421956379,0.155038915,0.33384482,0
MKLGIIOE_02575_gene,398.1721241,0.206782526,0.175546906,1.177933182,0.238823245,0.441501029,0
MKLGIIOE_02576_gene,193.9591205,0.074739785,0.176296419,0.423943863,0.671606754,0.811531423,0
MKLGIIOE_00260_gene,387.8519696,1.18665187,0.158660999,7.479165481,7.48E-14,1.89E-12,0
MKLGIIOE_02577_gene,92.60053996,-0.120895796,0.258873176,-0.467007814,0.640494287,0.790518587,0
MKLGIIOE_02578_gene,1614.734892,-0.154659368,0.133671363,-1.157011974,0.247267468,0.450925888,0
MKLGIIOE_02579_gene,3468.003814,0.712132358,0.156710887,4.544243026,5.51E-06,6.00E-05,0
MKLGIIOE_02580_gene,46.06924306,0.173403257,0.33060189,0.52450776,0.599925424,0.761152598,0
MKLGIIOE_02581_gene,35.31356923,-0.028295385,0.325442612,-0.086944316,0.930715774,0.967514147,0
MKLGIIOE_02582_gene,26.01573761,0.654468118,0.377376106,1.734259554,0.08287204,0.216667492,0
MKLGIIOE_02583_gene,41.24570085,-0.082739037,0.298150406,-0.277507713,0.781390284,0.885541111,0
MKLGIIOE_02584_gene,17.25004566,-0.036639411,0.436430311,-0.083952488,0.933094207,0.967927183,0
MKLGIIOE_02585_gene,61.62956198,-0.849813309,0.282416701,-3.009075974,0.002620436,0.014231964,0
MKLGIIOE_02586_gene,118.8958113,-0.34884857,0.215925032,-1.615600412,0.106180735,0.259035704,0
MKLGIIOE_00261_gene,171.414661,0.771957422,0.197697989,3.904730768,9.43E-05,0.000788959,0
MKLGIIOE_02587_gene,343.1692292,-0.246046918,0.17023445,-1.445341518,0.148361981,0.324045719,0
MKLGIIOE_02588_gene,4748.066872,-0.229767999,0.153456161,-1.497287555,0.134318452,0.302437726,0
MKLGIIOE_02589_gene,664.7256091,0.148559791,0.216099029,0.68746163,0.491791872,0.684237973,0
MKLGIIOE_02590_gene,611.4731375,0.020129702,0.146837875,0.137087944,0.890961282,0.948134959,0
MKLGIIOE_02591_gene,527.6044095,-0.181612485,0.147658475,-1.229949619,0.218715972,0.416648838,0
MKLGIIOE_02592_gene,472.1118158,0.811146936,0.20951584,3.871530364,0.000108154,0.00089149,0
MKLGIIOE_02593_gene,23.71903432,-1.241496892,0.408955181,-3.035777392,0.002399164,0.01331138,0
MKLGIIOE_02595_gene,1814.593942,-0.216715298,0.136866475,-1.583406734,0.113328789,0.270627248,0
MKLGIIOE_02596_gene,1039.341874,0.149673305,0.14260988,1.049529705,0.293934391,0.504520128,0
MKLGIIOE_02597_gene,1413.195861,-0.068978604,0.159659517,-0.432035654,0.6657155,0.807839851,0
MKLGIIOE_00262_gene,3573.148872,0.98865218,0.158107217,6.253049022,4.03E-10,7.53E-09,0
MKLGIIOE_02598_gene,482.8966786,-0.002933112,0.194416826,-0.015086717,0.987962998,0.993972977,0
MKLGIIOE_02599_gene,95.3886334,-0.3143939,0.252541173,-1.244921357,0.213160659,0.409009993,0
MKLGIIOE_02600_gene,72.10341116,-0.070514816,0.249862137,-0.282214892,0.77777874,0.883792465,0
MKLGIIOE_02601_gene,68.59497078,0.215931546,0.250447123,0.862184176,0.388586176,0.594178743,0
MKLGIIOE_02602_gene,54.11341004,-0.226480339,0.275759498,-0.821296603,0.411477342,0.613447029,0
MKLGIIOE_02603_gene,91.25286779,0.0853709,0.2445385,0.349110264,0.727006531,0.84917298,0
MKLGIIOE_02604_gene,30.4634771,-0.273035972,0.350803722,-0.778315492,0.436383044,0.63679383,0
MKLGIIOE_02605_gene,177.2643713,-0.194124794,0.197779573,-0.981520951,0.326335908,0.536773885,0
MKLGIIOE_02606_gene,60.25953624,-0.210609068,0.287605415,-0.732284778,0.463994768,0.661909064,0
MKLGIIOE_02607_gene,45.59876471,-0.09386244,0.38687689,-0.242615784,0.808303052,0.901099199,0
MKLGIIOE_00263_gene,1152.711226,1.06199458,0.1678515,6.32698893,2.50E-10,4.80E-09,0
MKLGIIOE_02608_gene,22.66806708,-0.353399716,0.422160017,-0.837122661,0.402523624,0.605565843,0
MKLGIIOE_02609_gene,146.733267,1.324583371,0.223166822,5.935395594,2.93E-09,5.04E-08,0
MKLGIIOE_02610_gene,2313.872772,-1.843498351,0.189326798,-9.737123178,2.09E-22,8.73E-21,0
MKLGIIOE_02611_gene,59.9452586,0.46003412,0.282690892,1.627339728,0.103664965,0.2544233,0
MKLGIIOE_02612_gene,34.20080963,0.049884269,0.366173269,0.136231324,0.891638413,0.948138501,0
MKLGIIOE_02613_gene,20.29531961,0.248445272,0.496453331,0.500440338,0.616765056,0.772739573,0
MKLGIIOE_02614_gene,104.5535199,0.240508498,0.229367572,1.048572371,0.294374977,0.505004524,0
MKLGIIOE_02615_gene,60.62470057,0.199796844,0.280822491,0.711470237,0.476792888,0.671570642,0
MKLGIIOE_02616_gene,152.361081,-0.680631324,0.231195719,-2.943961617,0.003240402,0.016900855,0
MKLGIIOE_02617_gene,133.4394324,0.101142113,0.195736779,0.516725131,0.60534805,0.764815045,0
MKLGIIOE_00264_gene,234.3701041,0.877351888,0.176071432,4.982931508,6.26E-07,7.97E-06,0
MKLGIIOE_02618_gene,126.6626759,0.694902054,0.215131249,3.230130712,0.001237336,0.007534232,0
MKLGIIOE_02619_gene,385.4553144,-0.976371325,0.152911972,-6.385185624,1.71E-10,3.30E-09,0
MKLGIIOE_02620_gene,454.0754561,0.17190702,0.168039929,1.023012934,0.30630173,0.516635494,0
MKLGIIOE_02621_gene,562.4121611,-0.173395468,0.177903612,-0.974659625,0.329729127,0.538180383,0
MKLGIIOE_02622_gene,575.8670396,0.731859339,0.173175815,4.226105943,2.38E-05,0.000229144,0
MKLGIIOE_02623_gene,2617.047778,0.37225069,0.164439624,2.26375298,0.023589312,0.084931462,0
MKLGIIOE_02624_gene,133.9186335,0.212195936,0.211029867,1.005525614,0.314643822,0.525636649,0
MKLGIIOE_02625_gene,241.8460865,0.127534982,0.178255242,0.715462727,0.474323165,0.670116621,0
MKLGIIOE_02626_gene,1470.729193,0.286763676,0.145291221,1.973716475,0.048413991,0.14618288,0
MKLGIIOE_02627_gene,1669.238713,0.408689647,0.132766171,3.078266434,0.002082087,0.011808931,0
MKLGIIOE_00026_gene,3.635828143,0.400295354,1.12258268,0.356584295,0.721403036,NA,0
MKLGIIOE_00265_gene,7221.94151,1.471390798,0.17026489,8.641774592,5.53E-18,1.87E-16,0
MKLGIIOE_02628_gene,842.4723188,0.345548508,0.138744837,2.490532364,0.012755188,0.051492794,0
MKLGIIOE_02629_gene,307.0264687,0.202712217,0.163816827,1.2374322,0.215926671,0.413311128,0
MKLGIIOE_02630_gene,85.841323,-0.252131151,0.241760557,-1.042896137,0.296996399,0.508414203,0
MKLGIIOE_02631_gene,58.02264852,-0.353104109,0.275766243,-1.280447184,0.200387909,0.393145127,0
MKLGIIOE_02632_gene,355.6229253,0.036507461,0.186177324,0.196089731,0.844539934,0.922486878,0
MKLGIIOE_02633_gene,244.5881733,0.154092161,0.184084258,0.837074077,0.402550931,0.605565843,0
MKLGIIOE_02634_gene,2169.250898,0.100141607,0.148235915,0.675555631,0.49932282,0.688920371,0
MKLGIIOE_02635_gene,3025.72551,-0.052549087,0.138294559,-0.379979425,0.703960688,0.832765678,0
MKLGIIOE_02636_gene,1148.921819,-0.499520385,0.141834263,-3.521859773,0.000428531,0.003026277,0
MKLGIIOE_02637_gene,3641.473221,-0.562862727,0.134892376,-4.17268004,3.01E-05,0.000285818,0
MKLGIIOE_00266_gene,272.5404124,0.302398205,0.16651799,1.816009224,0.069368957,0.187581563,0
MKLGIIOE_02638_gene,4005.187508,-0.380836169,0.152629247,-2.495171644,0.012589621,0.050864452,0
MKLGIIOE_02639_gene,1799.968255,-0.690482561,0.160218746,-4.309624056,1.64E-05,0.000161859,0
MKLGIIOE_02640_gene,550.5355306,-0.556246525,0.190914452,-2.913590453,0.003572983,0.018300384,0
MKLGIIOE_02641_gene,95.04179519,-0.181016237,0.249735873,-0.724830739,0.468555875,0.665663295,0
MKLGIIOE_02642_gene,1170.955819,-0.23246716,0.142515098,-1.631175672,0.102853257,0.252827016,0
MKLGIIOE_02643_gene,59.46184496,-0.242550689,0.276771823,-0.876356148,0.38083645,0.585768796,0
MKLGIIOE_02644_gene,313.788208,-0.375847805,0.188376161,-1.995198345,0.046021251,0.14080181,0
MKLGIIOE_02646_gene,6.378925031,-0.707001121,0.768374196,-0.920126059,0.357506888,0.564314336,0
MKLGIIOE_02647_gene,465.2629497,0.344309609,0.154681787,2.225922101,0.0260194,0.091811054,0
MKLGIIOE_02648_gene,1257.20439,-0.12668596,0.212639891,-0.59577702,0.551324197,0.727016245,0
MKLGIIOE_00267_gene,721.0416408,0.357021043,0.190050536,1.878558463,0.060304807,0.171387332,0
MKLGIIOE_02649_gene,4202.055026,0.198429198,0.144726976,1.371058832,0.170356617,0.354327941,0
MKLGIIOE_02650_gene,474.9041451,-0.075192323,0.158279891,-0.475059228,0.634744758,0.785692027,0
MKLGIIOE_02651_gene,804.3426272,-0.162797146,0.138603221,-1.174555286,0.240172681,0.442955419,0
MKLGIIOE_02652_gene,903.0547392,0.378577052,0.170757585,2.217043837,0.026620096,0.09328919,0
MKLGIIOE_02653_gene,2870.092349,0.093811492,0.133077644,0.704938025,0.480848805,0.674319427,0
MKLGIIOE_02654_gene,981.3113268,0.006668019,0.14121474,0.047219004,0.962338681,0.981677361,0
MKLGIIOE_02655_gene,2003.283827,0.254825096,0.138941856,1.834041249,0.066647871,0.182436538,0
MKLGIIOE_02656_gene,1355.163685,-0.273160245,0.137476367,-1.986961475,0.046926666,0.142700485,0
MKLGIIOE_02657_gene,4249.800422,-1.056831994,0.140455474,-7.524320454,5.30E-14,1.37E-12,0
MKLGIIOE_02658_gene,3044.782286,-0.956833061,0.137724315,-6.947451973,3.72E-12,8.22E-11,0
MKLGIIOE_00268_gene,253.2268124,0.36615887,0.20120496,1.81983024,0.068784861,0.186889233,0
MKLGIIOE_02659_gene,153.6959453,-1.157263408,0.196109913,-5.901095915,3.61E-09,6.14E-08,0
MKLGIIOE_02660_gene,1871.860885,-1.097940697,0.154817341,-7.091845729,1.32E-12,3.10E-11,0
MKLGIIOE_02661_gene,1282.055143,0.355567552,0.144304335,2.464011573,0.013739168,0.054268653,0
MKLGIIOE_02662_gene,229.2216707,-0.065327496,0.185821708,-0.351560088,0.725168202,0.848263146,0
MKLGIIOE_02663_gene,126.6944189,0.204121561,0.199922664,1.021002605,0.307253204,0.516826502,0
MKLGIIOE_02664_gene,80.26435682,0.158624648,0.241232705,0.657558635,0.510821782,0.697837271,0
MKLGIIOE_02665_gene,77.9737489,0.052711381,0.287428466,0.183389563,0.854492364,0.927671554,0
MKLGIIOE_02666_gene,581.7739273,-0.022880638,0.158900243,-0.143993728,0.885505422,0.945239704,0
MKLGIIOE_02667_gene,732.3266731,-0.523220057,0.151520128,-3.453138958,0.000554103,0.003803064,0
MKLGIIOE_02669_gene,8873.104803,0.480851564,0.154354844,3.115234697,0.001837986,0.010655058,0
MKLGIIOE_00269_gene,1113.204759,0.393439662,0.145982482,2.695115584,0.007036422,0.032239262,0
MKLGIIOE_02670_gene,2492.683231,0.519665413,0.173302893,2.998596298,0.002712264,0.014561025,0
MKLGIIOE_02671_gene,3519.2977,0.266281898,0.157942306,1.685944096,0.091806567,0.234642209,0
MKLGIIOE_02672_gene,305.8482918,0.246222717,0.16460145,1.495872105,0.134686987,0.3028685,0
MKLGIIOE_02673_gene,270.8099314,-0.038230713,0.185061204,-0.206584156,0.836334635,0.917445815,0
MKLGIIOE_02674_gene,233.7878237,0.274077351,0.175602035,1.560786868,0.118574047,0.278994557,0
MKLGIIOE_02675_gene,6.50696178,0.610035553,0.812758651,0.750574051,0.452909043,0.65281548,0
MKLGIIOE_02676_gene,251.1029263,0.402833343,0.174159007,2.313020439,0.020721515,0.076651666,0
MKLGIIOE_02677_gene,2274.983465,0.255068573,0.16172488,1.577175835,0.114755072,0.273169386,0
MKLGIIOE_02678_gene,393.9510117,0.228228925,0.153355454,1.48823481,0.13668898,0.305761082,0
MKLGIIOE_02679_gene,1051.417969,-0.069450697,0.154916281,-0.448311157,0.65392865,0.802537289,0
MKLGIIOE_00270_gene,2707.103795,-0.067687835,0.137231517,-0.493238262,0.621844246,0.774962433,0
MKLGIIOE_02680_gene,2543.934836,-0.077176616,0.134438507,-0.574066298,0.565922939,0.738667746,0
MKLGIIOE_02681_gene,2321.015682,0.311121788,0.156247467,1.991211729,0.046457615,0.141584482,0
MKLGIIOE_02682_gene,927.1526476,0.2125805,0.156173262,1.361183703,0.173455643,0.358520552,0
MKLGIIOE_02683_gene,731.6501254,0.104747844,0.146916145,0.71297708,0.47585994,0.670625045,0
MKLGIIOE_02684_gene,1144.12805,0.125595996,0.169685336,0.740170003,0.459196847,0.657442679,0
MKLGIIOE_02685_gene,1666.617362,0.134405669,0.159362771,0.843394407,0.399007899,0.602657795,0
MKLGIIOE_02686_gene,975.5477946,0.136825162,0.167427555,0.817220094,0.413802662,0.615549865,0
MKLGIIOE_02687_gene,1012.951264,-0.129807374,0.154520886,-0.840063613,0.400872721,0.604610083,0
MKLGIIOE_02688_gene,1772.007793,-0.090195748,0.143707001,-0.627636424,0.530242142,0.712931678,0
MKLGIIOE_02689_gene,1168.673728,0.041855747,0.1489484,0.281008371,0.778703979,0.884647752,0
MKLGIIOE_00271_gene,6878.343235,1.151356587,0.175583228,6.557326698,5.48E-11,1.12E-09,0
MKLGIIOE_02690_gene,648.2937416,-0.587935174,0.284027441,-2.069994265,0.038452882,0.122259004,0
MKLGIIOE_02691_gene,815.0972272,0.391587007,0.157311077,2.489252603,0.012801198,0.051637876,0
MKLGIIOE_02692_gene,3441.343991,-0.025615273,0.123639158,-0.207177671,0.835871105,0.917445815,0
MKLGIIOE_02693_gene,2293.597036,0.078889544,0.126972842,0.621310373,0.53439543,0.715738079,0
MKLGIIOE_02694_gene,11.21005004,-0.516578563,0.562428206,-0.918479118,0.358368086,0.564991753,0
MKLGIIOE_02695_gene,662.3139175,0.159853241,0.14703722,1.087161747,0.276965333,0.484617785,0
MKLGIIOE_02696_gene,1994.256028,0.306305687,0.129847522,2.358964431,0.018326012,0.069151164,0
MKLGIIOE_02697_gene,672.0802426,0.435377248,0.150361854,2.895529922,0.003785189,0.019176548,0
